Tech node (nm), Capacity (bytes), Number of banks, Associativity, Output width (bits), Access time (ns), Random cycle time (ns), Dynamic search energy (nJ), Dynamic read energy (nJ), Dynamic write energy (nJ), Standby leakage per bank(mW), Area (mm2), Ndwl, Ndbl, Nspd, Ndcm, Ndsam_level_1, Ndsam_level_2, Data arrary area efficiency %, Ntwl, Ntbl, Ntspd, Ntcm, Ntsam_level_1, Ntsam_level_2, Tag arrary area efficiency %, 
65, 4096, 1, 1, 64, 0.504264, 0.39489, N/A, 0.00683196, 0.0135248, 8.67993, 0.0657346, 2, 2, 2, 4, 1, 1, 69.6599, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 4096, 1, 1, 32, 0.300907, 0.240083, N/A, 0.00342953, 0.00431011, 7.53642, 0.0300607, 2, 2, 4, 8, 1, 1, 73.0089, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 8192, 1, 1, 32, 0.330297, 0.305266, N/A, 0.00639163, 0.00556268, 14.1035, 0.0575061, 2, 2, 8, 16, 1, 1, 76.3292, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 16384, 1, 1, 32, 0.442529, 0.39047, N/A, 0.0099817, 0.0084209, 27.9122, 0.108577, 2, 2, 8, 16, 1, 1, 80.853, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 128, 1, 1, 32, 0.165182, 0.141613, N/A, 0.000683701, 0.000925317, 0.259873, 0.00149898, 2, 2, 1, 2, 1, 1, 45.754, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 2048, 1, 1, 32, 0.294885, 0.229512, N/A, 0.00190318, 0.00363853, 3.33844, 0.015132, 2, 2, 2, 4, 1, 1, 72.5183, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 512, 1, 1, 32, 0.226852, 0.174371, N/A, 0.00106097, 0.00233869, 1.08072, 0.00760331, 2, 2, 1, 2, 1, 1, 60.3809, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 4096, 1, 1, 32, 0.300907, 0.240083, N/A, 0.00342953, 0.00431011, 7.53642, 0.0300607, 2, 2, 4, 8, 1, 1, 73.0089, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 8192, 1, 1, 32, 0.330297, 0.305266, N/A, 0.00639163, 0.00556268, 14.1035, 0.0575061, 2, 2, 8, 16, 1, 1, 76.3292, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 2048, 1, 1, 32, 0.325537, 0.255295, N/A, 0.00218408, 0.00427357, 3.73539, 0.0258169, 2, 2, 2, 4, 1, 1, 71.131, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 512, 1, 1, 32, 0.212122, 0.161838, N/A, 0.000947547, 0.0020125, 0.956482, 0.00441968, 2, 2, 1, 2, 1, 1, 62.0718, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 1024, 1, 1, 32, 0.304322, 0.224588, N/A, 0.00128374, 0.00388394, 2.06614, 0.0152087, 2, 2, 1, 2, 1, 1, 60.3729, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 32768, 1, 1, 32, 0.600416, 0.501682, N/A, 0.0146178, 0.0103698, 52.0292, 0.233389, 2, 4, 16, 32, 1, 1, 75.2289, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 65536, 1, 1, 32, 0.859749, 0.501682, N/A, 0.0191872, 0.0149393, 104.058, 0.479604, 2, 8, 16, 32, 1, 1, 73.217, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 256, 1, 1, 32, 0.185957, 0.142067, N/A, 0.000745328, 0.00126139, 0.506123, 0.00246068, 2, 2, 1, 2, 1, 1, 55.7442, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 131072, 1, 1, 32, 1.16242, 1.12297, N/A, 0.0274545, 0.0216717, 193.966, 1.02522, 2, 16, 32, 32, 2, 1, 68.5025, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 8192, 1, 1, 32, 0.36996, 0.348081, N/A, 0.00747324, 0.00649847, 15.8994, 0.0974116, 2, 2, 8, 16, 1, 1, 75.4071, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 256, 1, 1, 64, 0.182484, 0.168242, N/A, 0.001474, 0.00195724, 0.47323, 0.00352725, 2, 2, 1, 2, 1, 1, 38.8883, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 4096, 1, 1, 64, 0.300907, 0.240083, N/A, 0.00403812, 0.00750881, 7.53796, 0.0314177, 2, 2, 2, 4, 1, 1, 69.8555, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 1024, 1, 1, 64, 0.22966, 0.188702, N/A, 0.00189468, 0.00402457, 1.71618, 0.00856742, 2, 2, 1, 2, 1, 1, 64.042, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 16384, 1, 1, 64, 0.442529, 0.39047, N/A, 0.011057, 0.0147001, 27.892, 0.111216, 2, 2, 4, 8, 1, 1, 78.9349, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 8192, 1, 1, 64, 0.41236, 0.324507, N/A, 0.00595539, 0.0129808, 14.8467, 0.058107, 2, 2, 2, 4, 1, 1, 75.5399, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 512, 1, 1, 64, 0.203231, 0.168667, N/A, 0.00158791, 0.00262003, 0.901594, 0.00517088, 2, 2, 1, 2, 1, 1, 53.0543, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 2048, 1, 1, 64, 0.294885, 0.229512, N/A, 0.00228947, 0.00661492, 3.34478, 0.0158375, 2, 2, 1, 2, 1, 1, 69.2882, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 256, 1, 1, 32, 0.19556, 0.150371, N/A, 0.000822352, 0.00143883, 0.576326, 0.00427272, 2, 2, 1, 2, 1, 1, 53.724, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 344, 1, 1, 64, 0.1815, 0.162377, N/A, 0.00154031, 0.00222937, 0.640078, 0.00413226, 2, 2, 1, 2, 1, 1, 45.6425, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 1368, 1, 1, 32, 0.269015, 0.221154, N/A, 0.00191905, 0.00330597, 2.54384, 0.0172474, 2, 2, 2, 4, 1, 1, 71.5364, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 10928, 1, 1, 64, 0.364807, 0.3331, N/A, 0.00861098, 0.0110043, 18.704, 0.0772286, 2, 2, 4, 8, 1, 1, 75.9298, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 17884, 1, 1, 32, 0.630132, 0.340495, N/A, 0.00774264, 0.0097406, 32.4108, 0.129952, 4, 2, 8, 8, 1, 1, 73.8873, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 2048, 1, 1, 256, 0.240413, 0.246192, N/A, 0.0113488, 0.0154773, 3.79378, 0.0386417, 2, 2, 1, 2, 1, 1, 28.3981, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 4096, 1, 1, 256, 0.266296, 0.265682, N/A, 0.0122829, 0.0208024, 7.27443, 0.0515348, 2, 2, 1, 2, 1, 1, 42.5867, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 8192, 1, 1, 256, 0.330297, 0.305266, N/A, 0.0139322, 0.031234, 14.2352, 0.0772472, 2, 2, 1, 2, 1, 1, 56.8227, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 16384, 1, 1, 256, 0.442529, 0.39047, N/A, 0.0175223, 0.0523885, 28.0438, 0.128318, 2, 2, 1, 2, 1, 1, 68.4141, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 32768, 1, 1, 256, 0.510916, 0.587485, N/A, 0.0332561, 0.0613576, 51.7875, 0.245292, 2, 2, 2, 4, 1, 1, 71.5784, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 1024, 1, 1, 256, 0.218752, 0.244852, N/A, 0.0109212, 0.0128542, 2.03238, 0.0321197, 2, 2, 1, 2, 1, 1, 17.0822, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 65536, 1, 1, 256, 0.789345, 0.768285, N/A, 0.0469002, 0.103439, 102.965, 0.440276, 2, 2, 2, 4, 1, 1, 79.7571, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 131072, 1, 1, 256, 0.975769, 1.26497, N/A, 0.0884135, 0.102986, 192.423, 1.07529, 2, 4, 4, 8, 1, 1, 65.313, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 262144, 1, 1, 256, 1.34821, 1.44611, N/A, 0.133305, 0.162932, 382.903, 1.92669, 2, 4, 4, 8, 1, 1, 72.9025, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 524288, 1, 1, 256, 1.95451, 3.71673, N/A, 0.198361, 0.185875, 740.253, 4.12967, 2, 8, 8, 16, 1, 1, 68.0252, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 16384, 1, 1, 32, 0.514638, 0.453008, N/A, 0.011794, 0.00993758, 31.4578, 0.182639, 2, 2, 8, 16, 1, 1, 80.4378, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 32768, 1, 1, 32, 0.676329, 0.611713, N/A, 0.0196638, 0.0146033, 57.7713, 0.400231, 2, 4, 16, 32, 1, 1, 73.4128, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 128, 1, 1, 32, 0.174717, 0.148764, N/A, 0.000748547, 0.0010344, 0.300994, 0.00256888, 2, 2, 1, 2, 1, 1, 44.6785, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
